"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00400202","0003004275","第4表　小支出項目別学校教育費 1　全学校","-",,"2019-12-24"
"00400202","0003004383","第4表　小支出項目別学校教育費 2　幼稚園","-",,"2019-12-24"
"00400202","0003004409","第4表　小支出項目別学校教育費 3　小学校","-",,"2019-12-24"
"00400202","0003085816","第１表　地方教育費及び生涯学習関連費（知事部局所管施設分）総額に関する総括表","-",,"2019-12-24"
"00400202","0003090291","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額","-",,"2019-12-24"
"00400202","0003090332","第３表　教育分野別在学者・国民一人当たり経費（年額）","-",,"2019-12-24"
"00400202","0003085461","第５表　小支出項目別学校教育費の構成比（学校種類別）","-",,"2019-12-24"
"00400202","0003085515","第６表　設置者別，中支出項目別高等学校教育費","-",,"2019-12-24"
"00400202","0003085504","第７表　財源別社会教育費・教育行政費","-",,"2019-12-24"
"00400202","0003085484","第８表　支出項目別社会教育費・教育行政費","-",,"2019-12-24"
"00400202","0003085505","第１１表　教育に係る収入（教育施設別）","-",,"2019-12-24"
"00400202","0003090290","第１２表　在学者数・学級数及び人口数","-",,"2019-12-25"
"00400202","0003086990","第１６表　総教育費（財源別）","-",,"2019-12-24"
"00400202","0003087010","第１７表　学校教育費（財源別）","-",,"2019-12-24"
"00400202","0003087035","第１８表　社会教育費（財源別）","-",,"2019-12-24"
"00400202","0003087051","第１９表　教育行政費（財源別）","-",,"2019-12-24"
"00400202","0003087828","第２２表　小支出項目別学校教育費","-",,"2019-12-24"
"00400202","0003087829","第２５表　教育行政費（支出項目別）","-",,"2019-12-24"
"00400202","0003087848","第２８表　設置者別教育行政費（支出項目別）","-",,"2019-12-24"
"00400202","0003087859","第２３表　中支出項目別学校教育費","-",,"2019-12-24"
"00400202","0003087860","第２６表　設置者別高等学校教育費（中支出項目別）","-",,"2019-12-24"
"00400202","0003087891","第２１表　総教育費（支出項目別）","-",,"2019-12-24"
"00400202","0003087892","第２４表　社会教育費（支出項目別）","-",,"2019-12-24"
"00400202","0003087893","第２７表　設置者別社会教育費（支出項目別）","-",,"2019-12-24"
"00400202","0003087861","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）","-",,"2019-12-24"
"00400202","0003085516","第１０表　支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"00400202","0003085462","第９表　財源別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"00400202","0003086691","第１３表　教育分野別教育費総額","-",,"2019-12-24"
"00400202","0003087052","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費","-",,"2019-12-24"
"00400202","0003087009","第１５表　生涯学習関連費総額（知事部局所管施設分）","-",,"2019-12-24"
"00400202","0003087858","第２０表　生涯学習関連費（知事部局所管施設分）（財源別）","-",,"2019-12-24"
"00400202","0003363838","学校種類別学校教育費の推移","-",,"2019-12-25"
"00400202","0003363866","支出項目別教育行政費の推移","-",,"2019-12-25"
"00400202","0003363867","在学者・国民一人当たり地方教育費の推移","-",,"2019-12-25"
"00400202","0003363858","施設等別社会教育費の推移","-",,"2019-12-25"
"00400202","0003363859","財源別地方教育費の推移","-",,"2019-12-25"
"00400202","0003363860","財源別学校教育費（全学校）の推移","-",,"2019-12-25"
"00400202","0003363861","財源別社会教育費の推移","-",,"2019-12-25"
"00400202","0003363862","財源別教育行政費の推移","-",,"2019-12-25"
"00400202","0003363863","支出項目別地方教育費総額の推移","-",,"2019-12-25"
"00400202","0003363864","支出項目別学校教育費（全学校）の推移","-",,"2019-12-25"
"00400202","0003363865","支出項目別社会教育費の推移","-",,"2019-12-25"
"00400202","0003363868","教育委員会数の推移","-",,"2019-12-25"
"00400202","0003363869","市町村教育委員会の人口規模別教育委員会数の推移","-",,"2019-12-25"
