"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00650401","0003299623","基本項目（世帯・住宅）別-世帯人数、住宅の建て方等","-","201501-201512","2019-03-27"
"00650401","0003299609","基本項目（世帯・住宅）別-機器の使用数量（テレビ～電動オートバイ・スクーター）","-","201501-201512","2019-03-27"
"00650401","0003299640","基本項目（世帯・住宅）別-機器の製造時期（テレビ1台目～エアコン5台目）","-","201501-201512","2019-03-27"
"00650401","0003313380","基本項目（世帯・住宅）別-機器の種類（テレビ1台目の種類～エアコン5台目の種類）","-","201501-201512","2019-03-27"
"00650401","0003313382","基本項目（世帯・住宅）別-機器の使用状況（テレビの使用時間～エアコンの使用時間）","-","201501-201512","2019-03-27"
"00650401","0003313384","基本項目（世帯・住宅）別-機器の種類（給湯器の種類～自動車の実際の燃費（3台目）)","-","201501-201512","2019-03-27"
"00650401","0003302860","基本項目（世帯・住宅）別-照明使用状況","-","201501-201512","2019-03-27"
"00650401","0003302861","建て方別・世帯類型別-太陽電池の総容量","-","201501-201512","2019-03-27"
"00650401","0003302862","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（暖房の仕方～床暖房使用状況）","-","201501-201512","2019-03-27"
"00650401","0003302863","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（最も使用時間の長い暖房機器～暖房室数）","-","201501-201512","2019-03-27"
"00650401","0003302864","基本項目（世帯・住宅）別・機器の使用状況別-入浴状況、冬のお湯の使い方","-","201501-201512","2019-03-27"
"00650401","0003302493","基本項目（世帯・住宅）別・機器の使用状況別-調理食数","-","201501-201512","2019-03-27"
"00650401","0003302500","基本項目（世帯・住宅）別・機器の使用状況別-省エネルギー行動実施状況","-","201501-201512","2019-03-27"
"00650401","0003302120","基本項目（世帯・住宅）別・自動車の使用状況別-自動車使用頻度","-","201501-201512","2019-03-27"
"00650401","0003301467","基本項目（世帯・住宅）別-エネルギー種別使用用途","-","201501-201512","2019-03-27"
"00650401","0003303592","基本項目（世帯・住宅）別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303593","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303594","暖房使用状況別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303595","入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303596","調理食数別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303597","省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303598","自動車の使用状況別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303599","基本項目（世帯・住宅）別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303600","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303601","暖房使用状況別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303602","入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303603","調理食数別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303604","省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303605","自動車の使用状況別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303606","基本項目（世帯・住宅）別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303607","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303608","暖房使用状況別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303609","入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303610","調理食数別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303611","省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303612","自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303613","基本項目（世帯・住宅）別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303614","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303615","暖房使用状況別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303616","入浴状況、お湯の使い方別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303617","調理食数別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303618","省エネルギー行動実施状況別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303619","自動車の使用状況別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303620","基本項目（世帯・住宅）別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303621","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303622","暖房使用状況別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303623","入浴状況、お湯の使い方別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303624","調理食数別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303625","省エネルギー行動実施状況別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303626","自動車の使用状況別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303627","基本項目（世帯・住宅）別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303628","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303629","暖房使用状況別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303630","入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303631","調理食数別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303632","省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303633","自動車の使用状況別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303634","基本項目（世帯・住宅）別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303635","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303636","暖房使用状況別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303637","入浴状況、お湯の使い方別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303638","調理食数別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303639","省エネルギー行動実施状況別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303640","自動車の使用状況別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003299622","基本項目（世帯・住宅）別-世帯人数、住宅の建て方等","-","201501-201512","2019-03-27"
"00650401","0003299608","基本項目（世帯・住宅）別-機器の使用数量（テレビ～電動オートバイ・スクーター）","-","201501-201512","2019-03-27"
"00650401","0003299641","基本項目（世帯・住宅）別-機器の製造時期（テレビ1台目～エアコン5台目）","-","201501-201512","2019-03-27"
"00650401","0003313381","基本項目（世帯・住宅）別-機器の種類（テレビ1台目の種類～エアコン5台目の種類）","-","201501-201512","2019-03-27"
"00650401","0003313383","基本項目（世帯・住宅）別-機器の使用状況（テレビの使用時間～エアコンの使用時間）","-","201501-201512","2019-03-27"
"00650401","0003313385","基本項目（世帯・住宅）別-機器の種類（給湯器の種類～自動車の実際の燃費（3台目）)","-","201501-201512","2019-03-27"
"00650401","0003302000","基本項目（世帯・住宅）別-照明使用状況","-","201501-201512","2019-03-27"
"00650401","0003302116","建て方別・世帯類型別-太陽電池の総容量","-","201501-201512","2019-03-27"
"00650401","0003302489","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（暖房の仕方～床暖房使用状況）","-","201501-201512","2019-04-04"
"00650401","0003302490","基本項目（世帯・住宅）別・機器の使用状況別-暖房使用状況（最も使用時間の長い暖房機器～暖房室数）","-","201501-201512","2019-04-04"
"00650401","0003302502","基本項目（世帯・住宅）別・機器の使用状況別-入浴状況、冬のお湯の使い方","-","201501-201512","2019-03-27"
"00650401","0003302494","基本項目（世帯・住宅）別・機器の使用状況別-調理食数","-","201501-201512","2019-03-27"
"00650401","0003302501","基本項目（世帯・住宅）別・機器の使用状況別-省エネルギー行動実施状況","-","201501-201512","2019-03-27"
"00650401","0003302121","基本項目（世帯・住宅）別・自動車の使用状況別-自動車使用頻度","-","201501-201512","2019-03-27"
"00650401","0003301466","基本項目（世帯・住宅）別-エネルギー種別使用用途","-","201501-201512","2019-03-27"
"00650401","0003303543","基本項目（世帯・住宅）別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303544","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303545","暖房使用状況別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303546","入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303547","調理食数別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303548","省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303549","自動車の使用状況別-月別エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303550","基本項目（世帯・住宅）別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303551","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303552","暖房使用状況別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303553","入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303554","調理食数別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303555","省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303556","自動車の使用状況別-年間エネルギー種別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303557","基本項目（世帯・住宅）別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303558","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303559","暖房使用状況別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303560","入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303561","調理食数別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303562","省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303563","自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303564","基本項目（世帯・住宅）別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303565","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303566","暖房使用状況別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303567","入浴状況、お湯の使い方別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303568","調理食数別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303569","省エネルギー行動実施状況別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303570","自動車の使用状況別-年間エネルギー種別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303571","基本項目（世帯・住宅）別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303572","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303573","暖房使用状況別-年間用途別エネルギー消費量","-","201501-201512","2019-04-04"
"00650401","0003303574","入浴状況、お湯の使い方別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303575","調理食数別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303576","省エネルギー行動実施状況別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303577","自動車の使用状況別-年間用途別エネルギー消費量","-","201501-201512","2019-03-27"
"00650401","0003303578","基本項目（世帯・住宅）別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303579","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303580","暖房使用状況別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303581","入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303582","調理食数別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303583","省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303584","自動車の使用状況別-年間用途別二酸化炭素排出量","-","201501-201512","2019-03-27"
"00650401","0003303585","基本項目（世帯・住宅）別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303586","機器・照明の使用台数、使用状況、購入時期、種類、大きさ別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303587","暖房使用状況別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303588","入浴状況、お湯の使い方別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303589","調理食数別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303590","省エネルギー行動実施状況別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
"00650401","0003303591","自動車の使用状況別-年間エネルギー種別支払金額","-","201501-201512","2019-03-27"
