"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500211","0003208066","一覧表 全国農業地域別　農業経営体 キ  農業労働力 （雇用者、常雇い、臨時雇い）","年次","201601-201612","2023-03-28"
"00500211","0003208067","一覧表 全国農業地域別　農業経営体 サ  農産物販売金額１位の部門別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208141","一覧表 全国農業地域別　農業経営体 ア  農業経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208142","一覧表 全国農業地域別　農業経営体 エ  借入耕地の状況","年次","201601-201612","2023-03-28"
"00500211","0003208143","一覧表 全国農業地域別　農業経営体 ク  農産物販売金額規模別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208144","一覧表 全国農業地域別　農業経営体 シ  農業経営組織別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208160","一覧表 全国農業地域別　農業経営体 イ  農業生産関連事業に取り組んでいる経営体の取組形態別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208161","一覧表 全国農業地域別　農業経営体 オ  経営耕地面積規模別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208162","一覧表 全国農業地域別　農業経営体 ケ  農産物の出荷先別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208180","一覧表 全国農業地域別　農業経営体 ウ  経営耕地の状況","年次","201601-201612","2023-03-28"
"00500211","0003208181","一覧表 全国農業地域別　農業経営体 カ　販売目的の水稲の作付面積規模別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208182","一覧表 全国農業地域別　農業経営体 コ  農産物の売上１位の出荷先別経営体数","年次","201601-201612","2023-03-28"
"00500211","0003208068","一覧表 全国農業地域別　農業経営体(家族経営体) ウ  借入耕地の状況","年次","201601-201612","2023-03-28"
"00500211","0003208069","一覧表 全国農業地域別　農業経営体(家族経営体) キ  農産物販売金額規模別経営体数","年次","201601-201612","2023-03-28"
