"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500231","0003216919","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果 食品廃棄物等の年間発生量及び発生抑制の実施量（平成25年度）","年度次","201304-201403","2018-03-15"
"00500231","0003216920","統計表 食品廃棄物等の年間発生量100ｔ未満の事業所の集計結果 食品廃棄物等を食品循環資源として再生利用した用途別実施量（平成25年度）","年度次","201304-201403","2018-03-15"
"00500231","0003216921","統計表 （参考）食品産業全体の試算結果 食品廃棄物等の年間発生量、発生抑制の実施量及び再生利用等実施率（平成25年度）","年度次","201304-201403","2018-03-15"
"00500231","0003216922","統計表 （参考）食品産業全体の試算結果 食品廃棄物等を食品循環資源として再生利用した用途別実施量（平成25年度）","年度次","201304-201403","2018-03-15"
"00500231","0003201380","年次別結果表（世帯調査） 世帯における食品ロス率","年度次","201404-201503","2017-09-22"
"00500231","0003201381","年次別結果表（世帯調査） 世帯員構成別の食品ロス率 ２人世帯","年度次","201404-201503","2017-09-22"
"00500231","0003201400","年次別結果表（世帯調査） 世帯員構成別の食品ロス率 単身世帯","年度次","201404-201503","2017-09-22"
"00500231","0003201420","年次別結果表（世帯調査） 世帯員構成別の食品ロス率 ３人以上世帯","年度次","201404-201503","2017-09-22"
"00500231","0003201401","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯計及び世帯員構成別の食品ロス率","年度次","201404-201503","2017-09-22"
"00500231","0003201442","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 食事区分別の一人１日当たり食品使用量及び食品ロス量","年度次","201404-201503","2017-09-22"
"00500231","0003201384","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世代構成別の食品ロス率","年度次","201404-201503","2017-09-22"
"00500231","0003201423","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世代構成別の一人１日当たり食品使用量及び食品ロス量","年度次","201404-201503","2017-09-22"
"00500231","0003201385","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の職業の有無別の食品ロス率","年度次","201404-201503","2017-09-22"
"00500231","0003201386","世帯における食品使用量、食品ロス量及び食品ロス率（平成26年度） 世帯における食品別の食品ロス率 食事管理者の年齢階層別の食品ロス率","年度次","201404-201503","2017-09-22"
