"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00450321","0003365832","組合数（都道府県、組合種類・連合会、活動状況別）","年度次",,"2021-09-24"
"00450321","0003365833","組合数（供給高・共済掛金等収入、組合種類・連合会別）","年度次",,"2021-09-24"
"00450321","0003361563","剰余金割戻額、実施組合数（割戻種類、組合種類・連合会別）","年度次",,"2021-09-24"
"00450321","0003365836","会員・組合員数（都道府県、連合会別）","年度次",,"2021-09-24"
"00450321","0003391091","組合員数（都道府県、組合種類別）","年度次",,"2021-09-24"
"00450321","0003391055","組合数、組合員数、払込済出資金額（事業種目、組合種類・連合会別）","年度次",,"2021-09-24"
"00450321","0003361495","組合数（出資金一口の金額・一人当たりの平均出資金額階級、組合種類・連合会別）","年度次",,"2021-09-24"
"00450321","0003361496","出資金一口の平均金額・一人当たりの平均出資金額（組合種類・連合会別）","年度次",,"2021-09-24"
"00450321","0003361498","組合数（払込済出資金額階級、当期剰余別）","年度次",,"2021-09-24"
"00450321","0003361499","組合数（払込済出資金額階級、黒字・赤字、地域・職域別）","年度次",,"2020-06-24"
"00450321","0003391052","組合数（払込済出資金額階級、経常剰余別）","年度次",,"2021-09-24"
"00450321","0003361502","組合数（総代数階級、経常剰余別）","年度次",,"2021-09-24"
"00450321","0003368811","組合数（組合員数階級、経常剰余・当期剰余別）","年度次",,"2021-09-24"
"00450321","0003368812","組合数（組合員数階級、黒字・赤字、地域・職域別）","年度次",,"2020-06-24"
"00450321","0003361503","共済事業組合数（組合員数階級、総代数階級別）","年度次",,"2021-09-24"
"00450321","0003361504","共済事業組合数（組合員数階級、受入掛金額別）","年度次",,"2021-09-24"
"00450321","0003361505","供給事業組合数（組合員数階級、総代数階級別）","年度次",,"2021-09-24"
"00450321","0003361562","供給事業組合数（組合員数階級、経常剰余・当期剰余別）","年度次",,"2021-09-24"
"00450321","0003361636","組合員活動実施組合数（都道府県、組合種類・連合会別）","年度次",,"2021-09-27"
"00450321","0003361637","組合員活動延べ参加人数・活動回数・活動費用（都道府県、組合種類・連合会別）","年度次",,"2021-09-27"
"00450321","0003361638","組合員活動実施組合数(都道府県、活動種類別)","年度次",,"2021-09-27"
"00450321","0003411106","教育事業等費（都道府県、組合種類・連合会別）","年度次",,"2021-09-27"
"00450321","0003361639","組合員活動実施組合数(活動種類、組合種類・連合会別）","年度次",,"2021-09-27"
"00450321","0003411110","助成活動費（都道府県、組合種類・連合会別）","年度次",,"2021-09-27"
"00450321","0003361640","員外利用の状況（都道府県、許可事由別）","年度次",,"2021-09-27"
"00450321","0003361641","員外利用の状況（許可事由、組合種類・連合会別）（行政からの委託を受けて行う事業）","年度次",,"2021-09-27"
"00450321","0003361642","員外利用の状況（許可事由、組合種類・連合会別）（許可事業）","年度次",,"2021-09-27"
"00450321","0003361643","子会社の状況（子会社保有組合数・子会社種類、組合種類・連合会別）","年度次",,"2021-09-27"
"00450321","0003366090","前期からの教育事業(等）繰越金の使途","年度次",,"2020-06-24"
"00450321","0003361644","行政との包括連携協定の状況(都道府県、組合種類・連合会別)","年度次",,"2021-09-27"
"00450321","0003361645","財務の状況(主として共済事業を行う組合)","年度次",,"2021-09-27"
"00450321","0003361646","財務の状況(主として共済事業を行う組合)","年度次",,"2021-09-27"
"00450321","0003361647","財務の状況(主として共済事業を行う組合)","年度次",,"2021-09-27"
"00450321","0003361648","財務の状況(主として共済事業を行う組合)","年度次",,"2021-09-27"
"00450321","0003361650","財務の状況(主として共済事業以外を行う組合)","年度次",,"2021-09-27"
"00450321","0003361651","財務の状況(主として共済事業以外を行う組合)","年度次",,"2021-09-27"
"00450321","0003361652","財務の状況(主として共済事業以外を行う組合)","年度次",,"2021-09-27"
"00450321","0003361653","財務の状況(主として共済事業以外を行う組合)","年度次",,"2021-09-27"
"00450321","0003361564","組合数（総代会設置状況、組合種類別）","年度次",,"2021-09-24"
"00450321","0003391076","総代数（組合員数、組合種類別）","年度次",,"2021-09-24"
"00450321","0003361566","役員数","年度次",,"2021-09-24"
"00450321","0003361567","役員の選出方法","年度次",,"2021-09-24"
