"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00650305","0003362877","届出件数　年度別・施設種類別　全国（ばい煙発生施設）","年度次",0,"2020-02-22"
"00650305","0003362886","大気汚染防止法届出件数　施設種類別　都道府県市別（一般粉じん発生施設）","年度次",0,"2020-02-22"
"00650305","0003362887","届出件数　年度別・作業種類別　全国（特定粉じん排出等作業）","年度次",0,"2020-02-22"
"00650305","0003362888","届出件数　作業種類別　都道府県市別（特定粉じん排出等作業）","年度次",0,"2020-02-22"
"00650305","0003362889","届出件数　特定建築材料種類別　全国（特定粉じん排出等作業）","年度次",0,"2020-02-22"
"00650305","0003363350","届出件数　特定建築材料種類別　都道府県市別（特定粉じん排出等作業）","年度次",0,"2020-02-22"
"00650305","0003363351","立入検査・勧告その他行政指導件数　年度別　ばい煙発生施設","年度次",0,"2020-02-22"
"00650305","0003363352","規制事務実施状況  都道府県市別","年度次",0,"2020-02-22"
"00650305","0003363353","立入検査件数　年度別　都道府県市別","年度次",0,"2020-02-22"
"00650305","0003363354","ばい煙量等測定件数　都道府県市別","年度次",0,"2020-02-22"
"00650305","0003363355","立入検査・勧告その他行政指導件数　都道府県市別","年度次",0,"2020-02-22"
"00650305","0003362878","届出件数　届出種類別　施設種類別　全国（ばい煙発生施設）","年度次",0,"2020-02-22"
"00650305","0003363356","揮発性有機化合物の濃度測定件数   都道府県市別","年度次",0,"2020-02-22"
"00650305","0003363357","立入検査・勧告その他行政指導件数　年度別　特定粉じん排出作業","年度次",0,"2020-02-22"
"00650305","0003363358","解体等工事の作業場における行政指導作業場数　都道府県市別（特定粉じん排出等作業）","年度次",0,"2020-02-22"
"00650305","0003363359","指定物質排出施設（施行令別表第６（施行令附則第４項関係）に係る施設）に係る規制事務実施状況　年度別　全国","年度次",0,"2020-02-22"
"00650305","0003363360","事故時の通報件数　年度別　都道府県市別（ばい煙発生施設及び特定施設）","年度次",0,"2020-02-22"
"00650305","0003362879","届出件数　届出種類別　都道府県市別","年度次",0,"2020-02-22"
"00650305","0003362880","大気汚染防止法届出件数　施設種類別　都道府県市別（ばい煙発生施設）","年度次",0,"2020-02-22"
"00650305","0003362881","届出件数　年度別・施設種類別　全国（揮発性有機化合物（VOC）排出施設）","年度次",0,"2020-02-22"
"00650305","0003362882","届出件数　届出種類別・施設種類別　全国（揮発性有機化合物（VOC）排出施設）","年度次",0,"2020-02-22"
"00650305","0003362883","大気汚染防止法届出件数　施設種類別　都道府県市別（揮発性有機化合物（VOC）排出施設）","年度次",0,"2020-02-22"
"00650305","0003362884","届出件数　年度別・施設種類別　全国（一般粉じん発生施設）","年度次",0,"2020-02-22"
"00650305","0003362885","届出件数　届出種類別・施設種類別　全国（一般粉じん発生施設）","年度次",0,"2020-02-22"
