"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00501008","0003223319","全国集計表 1 木質バイオマスエネルギー利用事業所に関する項目 (1)業種別木質バイオマスエネルギー利用事業所数","年次","201601-201612","2024-01-17"
"00501008","0003223320","全国集計表 1 木質バイオマスエネルギー利用事業所に関する項目 (2)業種別平均初期投資額・更新額","年次","201601-201612","2024-01-17"
"00501008","0003223321","全国集計表 1 木質バイオマスエネルギー利用事業所に関する項目 (3)業種別灰の処理方法別事業所数","年次","201601-201612","2024-01-17"
"00501008","0003223346","都道府県別集計表 1 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用事業所数","年次","201501-201512","2024-01-17"
"00501008","0003223346","都道府県別集計表 1 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用事業所数","年次","201501-201512","2024-01-17"
"00501008","0003223347","都道府県別集計表 1 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用機器の所有形態別事業所数","年次","201601-201612","2024-01-17"
"00501008","0003223347","都道府県別集計表 1 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用機器の所有形態別事業所数","年次","201601-201612","2024-01-17"
"00501008","0003223322","全国集計表 2 木質バイオマス利用に関する項目 (1)業種別木質バイオマスの利用量","年次","201601-201612","2024-01-17"
"00501008","0003223323","全国集計表 2 木質バイオマス利用に関する項目 (2)事業所における利用目的別木質バイオマスの利用量","年次","201501-201512","2024-01-17"
"00501008","0003223324","全国集計表 2 木質バイオマス利用に関する項目 (2)事業所における利用機器の所有形態別木質バイオマスの種類別利用量","年次","201601-201612","2024-01-17"
"00501008","0003223325","全国集計表 2 木質バイオマス利用に関する項目 (3)事業所における利用目的別木材チップの由来別利用量","年次","201501-201512","2024-01-17"
"00501008","0003223326","全国集計表 2 木質バイオマス利用に関する項目 (3)事業所における利用機器の所有形態別木材チップの由来別利用量","年次","201601-201612","2024-01-17"
"00501008","0003223327","全国集計表 2 木質バイオマス利用に関する項目 (4)木質バイオマスと非木質バイオマス燃料の非木質バイオマス燃料種類別混焼実施事業所数","年次","201601-201612","2024-01-17"
"00501008","0003223328","全国集計表 2 木質バイオマス利用に関する項目 (5)木質バイオマスと化石燃料の化石燃料種類別混焼実施事業所数","年次","201601-201612","2024-01-17"
"00501008","0003223348","都道府県別集計表 2 木質バイオマス利用に関する項目 (1)木質バイオマスの利用量","年次","201601-201612","2024-01-17"
"00501008","0003223348","都道府県別集計表 2 木質バイオマス利用に関する項目 (1)木質バイオマスの利用量","年次","201601-201612","2024-01-17"
"00501008","0003223349","都道府県別集計表 2 木質バイオマス利用に関する項目 (2)木材チップの由来別利用量","年次","201601-201612","2024-01-17"
"00501008","0003223349","都道府県別集計表 2 木質バイオマス利用に関する項目 (2)木材チップの由来別利用量","年次","201601-201612","2024-01-17"
"00501008","0003223329","全国集計表 3 発電機に関する項目 (1)業種別種類別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223330","全国集計表 3 発電機に関する項目 (2)業種別電気の用途別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223331","全国集計表 3 発電機に関する項目 (4)出力規模階層別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223332","全国集計表 3 発電機に関する項目 (5) 発電機の種類別平均出力規模","年次","201601-201612","2024-01-17"
"00501008","0003223333","全国集計表 3 発電機に関する項目 (6)使用年数階層別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223350","都道府県別集計表 3 発電機に関する項目 (1)種類別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223350","都道府県別集計表 3 発電機に関する項目 (1)種類別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223351","都道府県別集計表 3 発電機に関する項目 (2)電気の用途別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223351","都道府県別集計表 3 発電機に関する項目 (2)電気の用途別発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223352","都道府県別集計表 3 発電機に関する項目 (3)補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223352","都道府県別集計表 3 発電機に関する項目 (3)補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223357","全国集計表 3 発電機に関する項目 (3)事業所の従業員規模階層別事業所数及び発電機数","年次","201601-201612","2024-01-17"
"00501008","0003223358","全国集計表 3 発電機に関する項目 (7)出力規模階層別平均稼働日数、時間","年次","201601-201612","2024-01-17"
"00501008","0003223359","全国集計表 3 発電機に関する項目 (8)業種別補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223334","全国集計表 4 ボイラーに関する項目 (1)業種別種類別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223335","全国集計表 4 ボイラーに関する項目 (2)業種別及び熱の用途別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223336","全国集計表 4 ボイラーに関する項目 (4)出力規模階層別ボイラー数 出力規模（KW）","年次","201501-201512","2024-01-17"
"00501008","0003223337","全国集計表 4 ボイラーに関する項目 (4)出力規模階層別ボイラー数 出力規模（蒸気量）","年次","201501-201512","2024-01-17"
"00501008","0003223338","全国集計表 4 ボイラーに関する項目 (4)出力規模階層別ボイラー数 出力規模不明","年次","201501-201512","2024-01-17"
"00501008","0003223339","全国集計表 4 ボイラーに関する項目 (4)出力規模階層別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223340","全国集計表 4 ボイラーに関する項目 (5)ボイラーの種類別平均出力規模 出力規模（KW）","年次","201501-201512","2024-01-17"
"00501008","0003223341","全国集計表 4 ボイラーに関する項目 (5)ボイラーの種類別平均出力規模 出力規模（トン/時）","年次","201501-201512","2024-01-17"
"00501008","0003223342","全国集計表 4 ボイラーに関する項目 (5)ボイラーの種類別平均出力規模","年次","201601-201612","2024-01-17"
"00501008","0003223343","全国集計表 4 ボイラーに関する項目 (6)使用年数階層別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223344","全国集計表 4 ボイラーに関する項目 (8)業種別補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223353","都道府県別集計表 4 ボイラーに関する項目 (1)種類別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223353","都道府県別集計表 4 ボイラーに関する項目 (1)種類別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223354","都道府県別集計表 4 ボイラーに関する項目 (2)熱の用途別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223354","都道府県別集計表 4 ボイラーに関する項目 (2)熱の用途別ボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223355","都道府県別集計表 4 ボイラーに関する項目 (3)補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223355","都道府県別集計表 4 ボイラーに関する項目 (3)補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223360","全国集計表 4 ボイラーに関する項目 (3)事業所の従業員規模階層別事業所数及びボイラー数","年次","201601-201612","2024-01-17"
"00501008","0003223361","全国集計表 4 ボイラーに関する項目 (7)出力規模階層別平均稼働日数、時間 出力規模（KW）","年次","201501-201512","2024-01-17"
"00501008","0003223362","全国集計表 4 ボイラーに関する項目 (7)出力規模階層別平均稼働日数、時間 出力規模（蒸気量）","年次","201501-201512","2024-01-17"
"00501008","0003223363","全国集計表 4 ボイラーに関する項目 (7)出力規模階層別平均稼働日数、時間","年次","201601-201612","2024-01-17"
"00501008","0003223345","全国集計表 5 その他（付帯設備等） 業種別補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223356","都道府県別集計表 5 その他（付帯設備等） 補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003223356","都道府県別集計表 5 その他（付帯設備等） 補助金等活用数","年次","201601-201612","2024-01-17"
"00501008","0003296621","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別木質バイオマスエネルギー利用事業所数","年次","201701-201712","2024-01-17"
"00501008","0003296622","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別平均初期投資額・更新額","年次","201701-201712","2024-01-17"
"00501008","0003296623","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別灰の処理方法別事業所数","年次","201701-201712","2024-01-17"
"00501008","0003296647","都道府県別集計表 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用機器の所有形態別事業所数","年次","201701-201712","2024-01-17"
"00501008","0003296624","全国集計表 木質バイオマス利用に関する項目 業種別木質バイオマスの利用量","年次","201701-201712","2024-01-17"
"00501008","0003296625","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木質バイオマスの種類別利用量","年次","201701-201712","2024-01-17"
"00501008","0003296626","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木材チップの由来別利用量","年次","201701-201712","2024-01-17"
"00501008","0003296627","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木質ペレットの由来別利用量","年次","201701-201712","2024-01-17"
"00501008","0003296628","全国集計表 木質バイオマス利用に関する項目 木質バイオマスと非木質バイオマス燃料の非木質バイオマス燃料種類別混焼実施事業所数","年次","201701-201712","2024-01-17"
"00501008","0003296629","全国集計表 木質バイオマス利用に関する項目 木質バイオマスと化石燃料の化石燃料別混焼実施事業所数","年次","201701-201712","2024-01-17"
"00501008","0003296648","都道府県別集計表 木質バイオマス利用に関する項目 木質バイオマスの利用量","年次","201701-201712","2024-01-17"
"00501008","0003296649","都道府県別集計表 木質バイオマス利用に関する項目 木材チップの由来別利用量","年次","201701-201712","2024-01-17"
"00501008","0003296650","都道府県別集計表 木質バイオマス利用に関する項目 木質ペレットの由来別利用量","年次","201701-201712","2024-01-17"
"00501008","0003296630","全国集計表 発電機に関する項目 業種別種類別発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296631","全国集計表 発電機に関する項目 業種別電気の用途別発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296632","全国集計表 発電機に関する項目 事業所の従業員規模階層別事業所数及び発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296633","全国集計表 発電機に関する項目 出力規模階層別発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296634","全国集計表 発電機に関する項目 発電機の種類別平均出力規模","年次","201701-201712","2024-01-17"
"00501008","0003296635","全国集計表 発電機に関する項目 使用年数階層別発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296636","全国集計表 発電機に関する項目 出力規模別平均稼働日数、時間","年次","201701-201712","2024-01-17"
"00501008","0003296637","全国集計表 発電機に関する項目 業種別補助金等活用数","年次","201701-201712","2024-01-17"
"00501008","0003296651","都道府県別集計表 発電機に関する項目 種類別発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296652","都道府県別集計表 発電機に関する項目 電気の用途別発電機数","年次","201701-201712","2024-01-17"
"00501008","0003296653","都道府県別集計表 発電機に関する項目 補助金等活用数","年次","201701-201712","2024-01-17"
"00501008","0003296638","全国集計表 ボイラーに関する項目 業種別種類別ボイラー数","年次","201701-201712","2024-01-17"
"00501008","0003296639","全国集計表 ボイラーに関する項目 業種別及び熱の用途別ボイラー数","年次","201701-201712","2024-01-17"
"00501008","0003296640","全国集計表 ボイラーに関する項目 事業所の従業員規模階層別事業所数及びボイラー数","年次","201701-201712","2024-01-17"
"00501008","0003296641","全国集計表 ボイラーに関する項目 出力規模階層別ボイラー数","年次","201701-201712","2024-01-17"
"00501008","0003296642","全国集計表 ボイラーに関する項目 ボイラーの種類別平均出力規模","年次","201701-201712","2024-01-17"
