"statcode","STATDISPID","TITLE","CYCLE","SURVEY_DATE","UPDATED_DATE"
"00500800","0003362680","総括 人員　研究機関数、研究職員数等の現状","年度次",,"2019-12-20"
"00500800","0003362689","総括 人員　研究職員の専門別人数　農業分野","年度次",,"2019-12-20"
"00500800","0003362690","総括 人員　研究職員の専門別人数　林業分野","年度次",,"2019-12-20"
"00500800","0003362691","総括 人員　研究職員の専門別人数　水産業分野","年度次",,"2019-12-20"
"00500800","0003362682","総括 人員　臨時職員の職種別人数","年度次",,"2019-12-20"
"00500800","0003362683","総括 人員　研究職員の年齢別人数","年度次",,"2019-12-20"
"00500800","0003362684","総括 人員　研究職員の研究歴別人数","年度次",,"2019-12-20"
"00500800","0003362687","総括 人員　研究職員の部門別人数　農業分野","年度次",,"2019-12-20"
"00500800","0003362688","総括 人員　研究職員の部門別人数　林業・水産業分野","年度次",,"2019-12-20"
"00500800","0003362722","都道府県 都道府県研究機関　研究職員の部門別人数","年度次",,"2019-12-20"
"00500800","0003362723","都道府県 都道府県研究機関　研究職員の専門別人数","年度次",,"2019-12-20"
"00500800","0003362724","都道府県 都道府県研究機関　総収入額と財源別金額","年度次",,"2019-12-20"
"00500800","0003362725","都道府県 都道府県研究機関　競争的研究資金の府省別獲得金額","年度次",,"2019-12-20"
"00500800","0003362692","総括 資金　総収入額と財源別金額","年度次",,"2019-12-20"
"00500800","0003362693","総括 資金　競争的研究資金の府省別獲得金額","年度次",,"2019-12-20"
"00500800","0003362694","総括 資金　総支出額の推移と支出項目別金額","年度次",,"2019-12-20"
"00500800","0003362695","総括 用地　総用地面積の用途別面積","年度次",,"2019-12-20"
"00500800","0003385947","独立行政法人等 人員　独立行政法人等別総人員の推移と職種別人数","年度次",,"2020-12-29"
"00500800","0003385958","独立行政法人等 人員　独立行政法人等別研究職員の分野別学位取得者人数","年度次",,"2020-12-29"
"00500800","0003385959","独立行政法人等 人員　独立行政法人等別研究職員の部門別人数","年度次",,"2020-12-29"
"00500800","0003385960","独立行政法人等 人員　独立行政法人等別研究職員の専門別人数","年度次",,"2020-12-29"
"00500800","0003362703","独立行政法人等 人員　独立行政法人等研究職員の部門別専門別人数","年度次",,"2019-12-20"
"00500800","0003385955","独立行政法人等 人員　独立行政法人等別臨時職員人数","年度次",,"2020-12-29"
"00500800","0003385956","独立行政法人等 人員　独立行政法人等別研究職員の年齢別人数","年度次",,"2020-12-29"
"00500800","0003385957","独立行政法人等 人員　独立行政法人等別研究職員の研究歴別人数","年度次",,"2020-12-29"
"00500800","0003385961","独立行政法人等 資金　独立行政法人等別総収入額の推移と財源別金額","年度次",,"2020-12-29"
"00500800","0003385962","独立行政法人等 資金　独立行政法人等別競争的研究資金の府省別獲得金額と推移","年度次",,"2020-12-29"
"00500800","0003385963","独立行政法人等 資金　独立行政法人等別総支出額の推移と支出項目別金額","年度次",,"2020-12-29"
"00500800","0003385964","独立行政法人等 用地　独立行政法人等別総用地面積の用途別面積","年度次",,"2020-12-28"
"00500800","0003388232","都道府県 人員　参考　「その他分野」を含む研究職員人数","年度次",,"2019-12-20"
"00500800","0003388233","都道府県 人員　都道府県別研究職員の分野別学位取得者人数","年度次",,"2019-12-20"
